PAIR,ROR_H1,N_EXPOSED_H1,SIGNAL_H1,ROR_H2,N_EXPOSED_H2,SIGNAL_H2
ENOXAPARIN SODIUM + IRBESARTAN,6.283371637989937,15,True,4.3499849490417555,11,False
ENOXAPARIN SODIUM + LANSOPRAZOLE,0.8592366780201102,34,False,4.640115824857907,29,True
ENOXAPARIN SODIUM + LASIX,19.33340819012989,10,True,7.250078839482813,17,True
ENOXAPARIN SODIUM + LENALIDOMIDE,0.8893094484953317,48,False,1.933330307164137,24,False
ENOXAPARIN SODIUM + LEUCOVORIN CALCIUM,4.188904072716732,16,True,0.3624881744166045,11,False
ENOXAPARIN SODIUM + LEVOFLOXACIN,3.222263898810306,26,True,3.7286727965268676,34,True
ENOXAPARIN SODIUM + LEVOTHYROXINE SODIUM,1.6110934587105041,16,False,1.208316609806676,27,False
ENOXAPARIN SODIUM + LINEZOLID,1.9333169285460023,15,False,1.3291487089560796,19,False
ENOXAPARIN SODIUM + LOPERAMIDE,7.089067010699254,25,True,9.66668020459796,11,True
ENOXAPARIN SODIUM + LORAZEPAM,18.367087307199785,20,True,0.6645612146898054,27,False
ENOXAPARIN SODIUM + LT4,5.155611194596218,19,True,1.73998107879535,14,False
ENOXAPARIN SODIUM + MAGNESIUM,9.18352095716825,21,True,2.658323697488628,15,False
ENOXAPARIN SODIUM + MELATONINA,1.1897270254490415,29,False,0.5799793586858363,24,False
ENOXAPARIN SODIUM + MEROPENEM,4.8335113258170335,36,True,3.329735513952202,40,True
ENOXAPARIN SODIUM + METFORMIN,9.666887260581937,22,True,3.6733811471493283,24,True
ENOXAPARIN SODIUM + METFORMIN HYDROCHLORIDE,9.66668020459796,11,True,3.6250215016771308,19,True
ENOXAPARIN SODIUM + METHOTREXATE,6.5252257740825685,31,True,2.2095258118011727,23,False
ENOXAPARIN SODIUM + METHYLPREDNISOLONE,12.567492856255436,42,True,1.6280856002701023,51,False
ENOXAPARIN SODIUM + METOCLOPRAMIDE,3.0934314486746066,42,True,0.9666463596726991,24,False
ENOXAPARIN SODIUM + METOCLOPRAMIDE HYDROCHLORIDE,4.3499849490417555,11,False,2.577756329549898,11,False
ENOXAPARIN SODIUM + METOPROLOL SUCCINATE,0.9666466784047933,16,False,0.9666469174498664,10,False
ENOXAPARIN SODIUM + METRONIDAZOLE,1.79522685526164,20,False,38.66774017062979,20,True
ENOXAPARIN SODIUM + MIDAZOLAM,2.7389046834062003,23,True,2.1749817238364177,13,False
ENOXAPARIN SODIUM + MIRTAZAPINE,1.657128522794174,19,False,1.9842625105439708,58,False
ENOXAPARIN SODIUM + MORPHINE,2.295846194644598,27,True,1.0545259077063414,23,False
ENOXAPARIN SODIUM + MORPHINE SULFATE,8.216795279164776,19,True,3.544507225082524,28,True
ENOXAPARIN SODIUM + MOVICOL,8.378068350053317,29,True,1.5708196161252252,21,False
ENOXAPARIN SODIUM + NEFOPAM HYDROCHLORIDE,1.3533121506044246,12,False,6.283371637989937,15,True
ENOXAPARIN SODIUM + NIFEDIPINE,10.633373628683918,12,True,1.4499806487679716,15,False
ENOXAPARIN SODIUM + NOVORAPID,10.633373628683918,12,True,0.9666469174498664,10,False
ENOXAPARIN SODIUM + OMEPRAZOLE,2.900132602229151,56,True,5.414110771010004,99,True
ENOXAPARIN SODIUM + ONDANSETRON,1.5772041570492235,50,False,2.1750322534403668,39,True
ENOXAPARIN SODIUM + ONDANSETRON HYDROCHLORIDE,5.316673674553725,13,True,6.283371637989937,15,True
ENOXAPARIN SODIUM + OXALIPLATIN,6.766820525317393,24,True,3.222210807887995,13,False
ENOXAPARIN SODIUM + OXYCODONE,3.6250215016771308,19,True,2.0944365074435267,19,False
ENOXAPARIN SODIUM + OXYCODONE HYDROCHLORIDE,3.093351426639686,21,True,2.126653702075609,16,False
ENOXAPARIN SODIUM + OXYGEN,4.3499849490417555,11,False,6.283371637989937,15,True
ENOXAPARIN SODIUM + PACLITAXEL,1.73998107879535,14,False,0.19332560889663988,12,False
ENOXAPARIN SODIUM + PANTOPRAZOLE,3.963834601737136,102,True,2.5779372774457965,77,True
ENOXAPARIN SODIUM + PANTOPRAZOLE SODIUM,1.9720789609495957,76,False,3.021014271139708,66,True
ENOXAPARIN SODIUM + PERPRAZOLE,3.1637591248248014,47,True,0.9062284983228692,31,False
ENOXAPARIN SODIUM + PIPERACILLIN / TAZOBACTAM,3.5444403565103273,14,False,1.73998107879535,14,False
ENOXAPARIN SODIUM + PIPERACILLIN SODIUM\TAZOBACTAM SODIUM,3.9635442699249306,51,True,1.1897270254490415,29,False
ENOXAPARIN SODIUM + POLYETHYLENE GLYCOL,1.6358981097504386,35,False,13.212042802145204,44,True
ENOXAPARIN SODIUM + POLYETHYLENE GLYCOL 4000,21.266799816520773,11,True,0.4833187205404902,12,False
ENOXAPARIN SODIUM + POTASSIUM CHLORIDE,4.591900828815742,46,True,1.5708373450942634,42,False
ENOXAPARIN SODIUM + PREDNISOLONE,8.217088397407258,38,True,1.595014980145931,53,False
ENOXAPARIN SODIUM + PREDNISONE,2.964600998866698,61,True,1.2302938067382267,50,False
ENOXAPARIN SODIUM + PREGABALIN,2.6100516055045873,37,True,1.4269871836003967,52,False
ENOXAPARIN SODIUM + PROPOFOL,4.0278779886054314,31,True,1.1599790721509098,11,False
ENOXAPARIN SODIUM + QUETIAPINE,2.2095258118011727,23,False,56.06942884857057,29,True
ENOXAPARIN SODIUM + RAMIPRIL,1.7521003660185686,45,False,1.127761611470274,39,False
ENOXAPARIN SODIUM + RITUXIMAB,4.833694512074201,60,True,1.2509685402716986,39,False
ENOXAPARIN SODIUM + RIVAROXABAN,1.933312469091856,12,False,0.9666468377685562,12,False
ENOXAPARIN SODIUM + ROSUVASTATIN,0.5799823690038487,16,False,1.2428374844627013,16,False
ENOXAPARIN SODIUM + SERTRALINE,1.5190308501750152,18,False,1.6916443690572889,11,False
ENOXAPARIN SODIUM + SERTRALINE HYDROCHLORIDE,1.546646152817031,13,False,3.8666714447828943,15,True
ENOXAPARIN SODIUM + SIMVASTATIN,2.5133300204981674,18,False,7.7334359045418815,18,True
ENOXAPARIN SODIUM + SODIUM CHLORIDE,6.283535733142839,30,True,1.1897270254490415,29,False
ENOXAPARIN SODIUM + SPIRONOLACTONE,4.672383118548286,35,True,1.208316609806676,27,False
ENOXAPARIN SODIUM + SULFAMETHOXAZOLE / TRIMETHOPRIM,3.8667262349874694,25,True,2.6583672786783414,30,True
ENOXAPARIN SODIUM + TACROLIMUS,3.222263898810306,26,True,0.5523613395389093,22,False
ENOXAPARIN SODIUM + TAMSULOSIN,3.866644050465981,10,False,4.3499849490417555,11,False
ENOXAPARIN SODIUM + TAMSULOSIN HYDROCHLORIDE,6.283371637989937,15,True,3.2866937429820577,22,True
ENOXAPARIN SODIUM + TEDUGLUTIDE,4.3499849490417555,11,False,32.86734357455145,17,True
ENOXAPARIN SODIUM + TOCILIZUMAB,8.216795279164776,19,True,2.577756329549898,11,False
ENOXAPARIN SODIUM + TORSEMIDE,3.0488576019031455,54,True,2.126653702075609,16,False
ENOXAPARIN SODIUM + TRAMADOL,1.9333258475821422,21,False,3.8666714447828943,15,True
ENOXAPARIN SODIUM + TRAMADOL HYDROCHLORIDE,1.7722273322741589,34,False,3.141670290080129,17,True
ENOXAPARIN SODIUM + URSADIOL 300 MG ORAL CAPSULE [URSODIOL],3.093351426639686,21,True,10.633373628683918,12,True
ENOXAPARIN SODIUM + VALACYCLOVIR HYDROCHLORIDE,1.3694320344665567,29,False,0.8529188315904327,32,False
ENOXAPARIN SODIUM + VALSARTAN,2.5133300204981674,18,False,3.8666714447828943,15,True
ENOXAPARIN SODIUM + VANCOMYCIN,0.7030105536719581,19,False,3.6733811471493283,24,True
ENOXAPARIN SODIUM + VINCRISTINE,3.3833453184988045,18,True,3.866644050465981,10,False
ENOXAPARIN SODIUM + VITAMIN D3,3.2866937429820577,22,True,22.23405500711958,24,True
ENOXAPARIN SODIUM + WARFARIN,0.48331625181267185,18,False,1.79522685526164,20,False
ENOXAPARIN SODIUM + WARFARIN SODIUM,0.724981544790614,14,False,2.577756329549898,11,False
ENSPRYNG + PREDNISOLONE,2.9000236520143634,24,True,2.761933658683761,27,True
ENSTILAR + SKYRIZI,3.8666714447828943,15,True,3.2866937429820577,22,True
ENTACAPONE + GABAPENTIN,0.6444264471312999,15,False,1.933312469091856,12,False
ENTACAPONE + LEVODOPA,2.577756329549898,11,False,9.18352095716825,21,True
ENTACAPONE + MELATONINA,2.8999827989048637,12,False,10.633373628683918,12,True
ENTACAPONE + MIRTAZAPINE,0.7030105536719581,19,False,2.1749817238364177,13,False
ENTACAPONE + NOURIANZ,2.8999827989048637,12,False,1.933312469091856,12,False
ENTACAPONE + NUPLAZID,1.2566574525576917,46,False,1.0781889615886338,55,False
ENTACAPONE + PANTOPRAZOLE,1.1599790721509098,11,False,1.3533121506044246,12,False
ENTACAPONE + PRAMIPEXOLE,3.141670290080129,17,True,1.1599813653467121,22,False
ENTACAPONE + QUETIAPINE,10.633373628683918,12,True,0.44613697596991153,19,False
ENTACAPONE + RIVASTIGMINE,8.699991399452431,10,True,0.9666468377685562,12,False
ENTACAPONE + ROPINIROLE,4.833328157065486,12,True,0.4833150174399159,21,False
ENTACAPONE + RYTARY,7.250078839482813,17,True,1.2428374844627013,16,False
ENTACAPONE + SERTRALINE,3.5444403565103273,14,False,0.604149843997114,13,False
ENTACAPONE + SINEMET,1.772207038466929,17,False,6.766820525317393,24,True
ENTACAPONE + TAMSULOSIN,2.1749817238364177,13,False,13.53348161491544,15,True
ENTACAPONE + TYLENOL,0.5523656171962481,11,False,2.1749817238364177,13,False
ENTACAPONE + VITAMIN D3,2.658323697488628,15,False,2.31999139939079,17,False
ENTECAVIR + FERRUM,0.08787484965618013,12,False,0.24165820562131946,10,False
ENTECAVIR + FLUCONAZOLE,7.733564600788889,27,True,1.1277573383025148,13,False
ENTECAVIR + FOLIC ACID,0.6151327648890839,18,False,0.8787673909025536,21,False
ENTECAVIR + FUROSEMIDE,12.566774333809553,14,True,1.5466566006722873,26,False
ENTECAVIR + LACTULOSE,0.10740099249720951,20,False,0.6444264471312999,15,False
ENTECAVIR + LANSOPRAZOLE,0.8787673909025536,21,False,2.2555523966747337,20,False
ENTECAVIR + LENALIDOMIDE,0.9666466784047933,16,False,0.7518285009093064,32,False
ENTECAVIR + LEVOFLOXACIN,2.8999827989048637,12,False,0.9666468377685562,12,False
ENTECAVIR + LT4,1.396280652352458,22,False,2.255531399812063,10,False
ENTECAVIR + METHOTREXATE,1.6110934587105041,16,False,0.7249795736995255,21,False
ENTECAVIR + METHYLPREDNISOLONE,1.6916559357626986,22,False,2.0212277735738904,34,False
ENTECAVIR + MYCOPHENOLATE MOFETIL,3.6733811471493283,24,True,8.700156963368046,20,True
ENTECAVIR + OLANZAPINE,0.3515019178340431,15,False,0.1074031249120717,10,False
ENTECAVIR + OMEPRAZOLE,3.222210807887995,13,False,0.5316437158365506,31,False
ENTECAVIR + ONDANSETRON,0.7122568194417952,33,False,0.32220767575608444,20,False
ENTECAVIR + PANTOPRAZOLE,1.7399969897436265,28,False,0.8055371070264209,11,False
ENTECAVIR + PANTOPRAZOLE SODIUM,1.380933837399434,17,False,1.4499838738577315,20,False
ENTECAVIR + POLATUZUMAB VEDOTIN,0.9666466784047933,16,False,0.34904686971585536,49,False
ENTECAVIR + PREDNISOLONE,1.73998107879535,14,False,1.208316609806676,27,False
ENTECAVIR + PREDNISONE,2.685332745040728,68,True,1.3349171156571804,50,False
ENTECAVIR + RITUXIMAB,1.6755639759397873,41,False,0.7643066402804479,77,False
ENTECAVIR + SENNOSIDES,0.26362580857019247,14,False,1.1277573383025148,13,False
ENTECAVIR + SULFAMETHOXAZOLE,0.5523656171962481,11,False,0.9666462799887237,26,False
ENTECAVIR + SULFAMETHOXAZOLE / TRIMETHOPRIM,1.412810968680027,32,False,3.222263898810306,26,True
ENTECAVIR + TACROLIMUS,2.3563292023853895,55,True,5.220167717889908,32,True
ENTECAVIR + URSADIOL 300 MG ORAL CAPSULE [URSODIOL],1.8124928327742897,23,False,4.833328157065486,12,True
ENTECAVIR + VALACYCLOVIR HYDROCHLORIDE,0.6444196512117759,35,False,2.658323697488628,15,False
ENTECAVIR + VINCRISTINE,2.0944365074435267,19,False,1.3533121506044246,12,False
ENTOCORT + ENTYVIO,0.3222109142569552,12,False,0.1999845290109466,35,False
ENTOCORT + FERRUM,0.543729304932414,25,False,0.2873629071332714,48,False
ENTOCORT + FOLIC ACID,0.4833150174399159,21,False,0.4833088454876665,36,False
ENTOCORT + GABAPENTIN,0.3222109142569552,12,False,0.4393784469731357,16,False
ENTOCORT + IMODIUM,0.3222109142569552,12,False,0.6214079915468904,23,False
ENTOCORT + IMURAN,0.06444091934911025,16,False,0.32220443722426617,28,False
ENTOCORT + INFLECTRA,0.5612602200169101,49,False,0.49997207253430137,44,False
ENTOCORT + MESALAMINE,0.33140276960094195,47,False,0.24637689102599236,64,False
ENTOCORT + METFORMIN,0.386653065222429,14,False,0.25776552479834747,19,False
ENTOCORT + METHOTREXATE,0.552357061799814,33,False,0.42133558520064956,56,False
ENTOCORT + PANTOPRAZOLE,0.6214079915468904,23,False,0.5685954557278693,54,False
ENTOCORT + PANTOPRAZOLE SODIUM,0.39802118085516014,24,False,0.9666460409345129,32,False
ENTOCORT + PENTASA,0.45488243627634845,25,False,0.25059973490619963,34,False
ENTOCORT + PREDNISONE,0.31272077654883673,45,False,0.507055989468842,93,False
ENTOCORT + ROSUVASTATIN,0.724981544790614,14,False,0.5638703075477408,19,False
ENTOCORT + SALOFALK,0.1017480572077733,21,False,0.11046547859939708,39,False
ENTOCORT + SYNTHROID,0.451092901396786,22,False,0.40274831251652443,51,False
ENTOCORT + TRAZODONE,0.4833187205404902,12,False,0.3411601971197647,23,False
ENTOCORT + TYLENOL,0.6444281460705922,10,False,0.9666465987223409,18,False
ENTOCORT + VEDOLIZUMAB,0.3336311450910439,226,False,0.35416376331568744,384,False
ENTOCORT + VENTOLIN,0.3624881744166045,11,False,0.7030105536719581,19,False
ENTOCORT + VITAMIN D NOS,0.32219472144312195,52,False,0.5799643064484916,64,False
ENTOCORT + VITAMIN D3,0.604149843997114,13,False,0.604149843997114,13,False
ENTOCORT + ZOPICLONE,0.09666257352133134,11,False,0.38664720399255575,28,False
ENTRESTO + EPLERENONA,2.0715022967485086,66,True,1.3132351379845044,125,False
ENTRESTO + ESAXERENONE,0.9666469174498664,10,False,1.546646152817031,13,False
ENTRESTO + EZETIMIBE,1.288890694075775,70,False,1.8643599019841754,82,False
ENTRESTO + FAMOTIDINE,2.7389046834062003,23,True,1.0175243276779056,39,False
ENTRESTO + FARXIGA,1.4321113899416933,67,False,1.150788625731104,92,False
ENTRESTO + FEBUXOSTAT,1.705898795989414,47,False,4.833602916757258,48,True
ENTRESTO + FERROUS SULFATE,3.866644050465981,10,False,1.7399969897436265,28,False
ENTRESTO + FERRUM,0.9666466784047933,16,False,1.6110934587105041,16,False
ENTRESTO + FINASTERIDE,3.141670290080129,17,True,1.318166832164424,26,False
ENTRESTO + FLUCONAZOLE,19.33340819012989,10,True,1.9333169285460023,15,False
ENTRESTO + FOLIC ACID,1.933374905328144,54,False,3.867000217429222,75,True
ENTRESTO + FUROSEMIDE,2.3958808862882828,313,True,2.40214596934405,331,True
ENTRESTO + GABAPENTIN,1.77224762714807,51,False,2.0300627172705443,62,True
ENTRESTO + GLIMEPIRIDE,0.8055371070264209,11,False,2.577756329549898,11,False
ENTRESTO + GLYCERYL TRINITRATE,2.126683310835832,32,True,2.196997208190293,36,True
ENTRESTO + HERBAL MISCELLANEOUS,0.8458138229251279,15,False,1.6916443690572889,11,False
ENTRESTO + HYDRALAZINE,3.866644050465981,10,False,1.4499774237244405,10,False
ENTRESTO + HYDROCHLOROTHIAZIDE,5.800021501523025,14,True,0.6444281460705922,10,False
ENTRESTO + INSPRA,1.4499806487679716,15,False,3.8666714447828943,15,True
ENTRESTO + INSULIN,2.126653702075609,16,False,0.9666466784047933,16,False
ENTRESTO + ISMN,2.7389046834062003,23,True,2.372768322560467,38,True
ENTRESTO + IVABRADINE,1.3533180592154774,24,False,1.836667877143021,29,False
ENTRESTO + IVABRADINE HYDROCHLORIDE,3.866644050465981,10,False,10.633373628683918,12,True
ENTRESTO + JANUVIA,0.8055371070264209,11,False,6.766724083971016,16,True
ENTRESTO + JARDIANCE,1.6265811388983051,169,False,1.5922834662271623,180,False
ENTRESTO + KARDEGIC,44.46821991380052,23,True,5.316787117890889,26,True
ENTRESTO + KEYTRUDA,10.633373628683918,12,True,1.4499774237244405,10,False
ENTRESTO + LANSOPRAZOLE,2.839733060161514,63,True,2.4489714067727633,53,True
ENTRESTO + LANTUS,2.5133300204981674,18,False,1.657128522794174,19,False
ENTRESTO + LASIX,1.1666572472188188,64,False,1.7846696392781705,74,False
ENTRESTO + LEVOTHYROXINE SODIUM,2.362987296543614,31,True,4.10850358258094,42,True
ENTRESTO + LINAGLIPTIN,3.4800369831497315,23,True,3.5444403565103273,14,False
ENTRESTO + LIPITOR,0.8377559682796033,28,False,0.9157675191828398,37,False
ENTRESTO + LIPTRUZET,25.133610783278463,13,True,36.73426540012614,19,True
ENTRESTO + LISINOPRIL,1.1814625991191299,20,False,1.396280652352458,22,False
ENTRESTO + LORAZEPAM,1.73998107879535,14,False,2.255531399812063,10,False
ENTRESTO + LOVENOX,0.3624881744166045,11,False,2.255531399812063,10,False
ENTRESTO + LT4,2.6100516055045873,37,True,2.1267425330252805,64,True
ENTRESTO + LYRICA,1.3533121506044246,12,False,1.73998107879535,14,False
ENTRESTO + MAGNESIUM,4.189003116232361,32,True,5.109784801269689,44,True
ENTRESTO + MAGNESIUM OXIDE,2.9000372701079398,28,True,2.8195401447530215,47,True
ENTRESTO + MELATONINA,1.546646152817031,13,False,1.2640879845481225,30,False
ENTRESTO + MENTHOL/MINERAL OIL/VITAMIN A,0.8055371070264209,11,False,0.9666465987223409,18,False
ENTRESTO + METFORMIN,1.7103002315920524,72,False,0.9886153491275558,89,False
ENTRESTO + METFORMIN HYDROCHLORIDE,2.460654509660743,39,True,2.5133770227039784,36,True
ENTRESTO + METHOTREXATE,6.766820525317393,24,True,4.25341918220587,27,True
ENTRESTO + METOPROLOL,1.772308518170733,102,False,1.1490560357396153,116,False
ENTRESTO + METOPROLOL SUCCINATE,1.5615635484466792,68,False,1.5772469103587474,100,False
ENTRESTO + METOPROLOL TARTRATE,1.8527875466276762,35,False,1.3384492989576022,31,False
ENTRESTO + MIRTAZAPINE,0.9666467580868651,14,False,1.933312469091856,12,False
ENTRESTO + MOUNJARO,0.9666464393562937,22,False,2.1749817238364177,13,False
ENTRESTO + NEBIVOLOL,1.79522685526164,20,False,5.4135201966747815,33,True
ENTRESTO + NEXIUM,1.657128522794174,19,False,4.833328157065486,12,True
ENTRESTO + NIFEDIPINE,1.3291573590720676,38,False,1.8044621347687344,43,False
ENTRESTO + NOVORAPID,3.866644050465981,10,False,0.6444264471312999,15,False
ENTRESTO + OMEPRAZOLE,2.1267425330252805,64,True,2.25567839260015,80,True
ENTRESTO + ONDANSETRON,2.126653702075609,16,False,1.9333169285460023,15,False
ENTRESTO + ORGOVYX,0.6444247481757724,20,False,0.7249795736995255,21,False
ENTRESTO + OXYCODONE,4.833328157065486,12,True,2.577756329549898,11,False
ENTRESTO + OXYGEN,2.5133770227039784,36,True,2.295846194644598,27,True
ENTRESTO + OZEMPIC,1.757576771134935,31,False,1.84546001868718,32,False
ENTRESTO + PANTOPRAZOLE,2.9923129716569488,86,True,2.931557879374095,125,True
ENTRESTO + PANTOPRAZOLE SODIUM,1.6111153584574487,40,False,1.4499903241759424,30,False
ENTRESTO + PERPRAZOLE,5.993583176444729,36,True,5.155611194596218,19,True
ENTRESTO + PLAVIX,0.9157675191828398,37,False,3.2625806336009173,35,True
ENTRESTO + POTASSIUM,1.546646152817031,13,False,2.255531399812063,10,False
ENTRESTO + POTASSIUM CHLORIDE,3.383544624382971,63,True,1.5615635484466792,68,False
ENTRESTO + PREDNISONE,2.4771784343895296,57,True,3.9360353072488405,71,True
ENTRESTO + PREGABALIN,1.79522685526164,20,False,4.833465531988092,30,True
ENTRESTO + PROTONIX,1.1599790721509098,11,False,1.0874801112337487,17,False
ENTRESTO + RAMIPRIL,2.7389046834062003,23,True,27.06703012377769,14,True
ENTRESTO + REPATHA,2.577786484650553,22,True,1.3533121506044246,12,False
ENTRESTO + RIVAROXABAN,1.4499774237244405,10,False,1.06331371124957,21,False
ENTRESTO + ROSUVASTATIN,2.0946064879528676,114,True,1.9109994528658305,128,False
ENTRESTO + ROSUVASTATIN CALCIUM,2.779208794831854,31,True,1.6571473623530304,38,False
ENTRESTO + SACUBITRILO,13.53348161491544,15,True,5.316673674553725,13,True
ENTRESTO + SAMSCA,3.222210807887995,13,False,0.6444281460705922,10,False
ENTRESTO + SENNOSIDES,1.3533121506044246,12,False,6.283371637989937,15,True
ENTRESTO + SERTRALINE HYDROCHLORIDE,3.222210807887995,13,False,29.000458702445457,15,True
ENTRESTO + SIMVASTATIN,1.2428374844627013,16,False,0.6904512758344358,36,False
ENTRESTO + SODIUM CHLORIDE,2.9000100341159945,20,True,9.666887260581937,22,True
ENTRESTO + SPIRONOLACTONE,1.76593845124903,277,False,1.6563857498461994,350,False
ENTRESTO + SULFAMETHOXAZOLE / TRIMETHOPRIM,2.8999827989048637,12,False,4.188904072716732,16,True
ENTRESTO + SYNTHROID,0.9666468377685562,12,False,2.1749817238364177,13,False
ENTRESTO + TADALAFIL,0.724981544790614,14,False,1.1153664216578123,28,False
ENTRESTO + TAMSULOSIN,2.0139091301487793,37,True,1.5466774975809632,52,False
ENTRESTO + TAMSULOSIN HYDROCHLORIDE,1.4499903241759424,30,False,1.0410061731718885,27,False
ENTRESTO + TOLVAPTAN,5.800090307691205,21,True,4.350056979852784,22,True
ENTRESTO + TOPROL XL,1.4499838738577315,20,False,0.3222109142569552,12,False
ENTRESTO + TORSEMIDE,1.969223734739872,82,False,2.0543396447328806,125,True
ENTRESTO + TRAMADOL HYDROCHLORIDE,0.6904586710096742,12,False,2.577756329549898,11,False
ENTRESTO + TRAZODONE,10.633373628683918,12,True,4.511138240322874,17,True
ENTRESTO + TRELEGY ELLIPTA,1.8124928327742897,23,False,4.994640303010032,37,True
ENTRESTO + TRESIBA,2.8999964164128293,16,False,0.9666464393562937,22,False
ENTRESTO + TYLENOL,1.095537504678628,32,False,2.3051787206858454,44,True
ENTRESTO + TYVASO DPI,0.9666467580868651,14,False,1.380933837399434,17,False
ENTRESTO + URSADIOL 300 MG ORAL CAPSULE [URSODIOL],5.155611194596218,19,True,8.699991399452431,10,True
ENTRESTO + VALSARTAN,0.9666459612490145,34,False,1.9333213880427642,18,False
ENTRESTO + VEDOLIZUMAB,0.604149843997114,13,False,0.21480676299649745,11,False
ENTRESTO + VITAMIN D NOS,2.255573394239698,30,True,2.9000781255599595,40,True
